Fetch, 1.105498
Save, 2.488855
Fetch, 2.007821
Delete, 30.230078
Fetch, 1.318335
Save, 2.411237
Fetch, 2.067056
Delete, 30.514084
Fetch, 1.195344
Save, 2.346617
Fetch, 2.054503
Delete, 30.952382
Fetch, 1.250455
Save, 2.418695
Fetch, 1.97674
Delete, 30.138914
Fetch, 1.239236
Save, 2.441167
Fetch, 2.02426
Delete, 30.320045
Fetch, 1.161263
Save, 2.379039
Fetch, 1.958377
Delete, 30.27726
Fetch, 1.213595
Save, 2.496434
Fetch, 2.077288
Delete, 30.371185
Fetch, 1.304247
Save, 2.353721
Fetch, 1.98643
Delete, 34.416263
Fetch, 1.339802
Save, 2.373955
Fetch, 1.973636
Delete, 30.848809
Fetch, 1.280578
Save, 2.408307
Fetch, 1.984596
Delete, 30.346445
Fetch, 1.273131
Save, 2.369384
Fetch, 1.970076
Delete, 34.984004
Fetch, 1.279128
Save, 2.446635
Fetch, 2.091303
Delete, 30.315161
Fetch, 1.341866
Save, 2.366352
Fetch, 1.974665
Delete, 30.291402
Fetch, 1.231507
Save, 2.476602
Fetch, 2.01748
Delete, 30.320394
Fetch, 1.338689
Save, 2.402888
Fetch, 1.847309
Delete, 30.789428
Fetch, 1.266996
Save, 2.402317
Fetch, 2.004681
Delete, 34.774242
Fetch, 1.130845
Save, 2.322419
Fetch, 2.160248
Delete, 30.394024
Fetch, 1.294123
Save, 2.442732
Fetch, 1.919026
Delete, 30.119028
Fetch, 1.327886
Save, 2.346701
Fetch, 1.989631
Delete, 30.188147
Fetch, 1.189083
Save, 2.392728
Fetch, 2.176686
Delete, 25.742239
Fetch, 1.46732
Save, 2.472103
Fetch, 1.966629
Delete, 30.536719
Fetch, 1.283574
Save, 2.413781
Fetch, 2.221649
Delete, 30.099389
Fetch, 1.15893
Save, 2.429571
Fetch, 1.917095
Delete, 30.476309
Fetch, 1.375417
Save, 2.411436
Fetch, 1.892488
Delete, 30.14316
Fetch, 1.270298
Save, 2.337378
Fetch, 1.994972
Delete, 30.252983
Fetch, 1.215766
Save, 2.363008
Fetch, 1.830702
Delete, 30.507119
Fetch, 1.160704
Save, 2.363141
Fetch, 1.840879
Delete, 30.67966
Fetch, 1.087303
Save, 2.3949
Fetch, 1.76139
Delete, 34.950921
Fetch, 1.28711
Save, 9.34363
Fetch, 2.035062
Delete, 32.221604
Fetch, 1.334353
Save, 2.401631
Fetch, 1.989823
Delete, 30.642102
Fetch, 1.341348
Save, 2.427766
Fetch, 1.918123
Delete, 30.224303
Fetch, 1.176614
Save, 2.362286
Fetch, 1.862756
Delete, 30.170385
Fetch, 1.351814
Save, 2.36127
Fetch, 1.915586
Delete, 42.191573
Fetch, 1.238791
Save, 2.331231
Fetch, 1.838587
Delete, 30.093903
Fetch, 1.316746
Save, 2.369588
Fetch, 1.970593
Delete, 30.23104
Fetch, 1.314695
Save, 2.313565
Fetch, 1.930028
Delete, 30.331142
Fetch, 1.226364
Save, 2.345264
Fetch, 1.94874
Delete, 30.023967
Fetch, 1.171634
Save, 2.360434
Fetch, 1.963062
Delete, 29.939793
Fetch, 1.271399
Save, 2.360236
Fetch, 1.934425
Delete, 30.748821
Fetch, 1.266611
Save, 2.340794
Fetch, 1.945926
Delete, 34.755017
Fetch, 1.376121
Save, 2.354413
Fetch, 1.990256
Delete, 30.245501
Fetch, 1.273913
Save, 2.357534
Fetch, 2.040054
Delete, 30.075359
Fetch, 1.247862
Save, 2.402443
Fetch, 2.023417
Delete, 30.132141
Fetch, 1.556602
Save, 2.764746
Fetch, 2.107634
Delete, 30.111353
Fetch, 1.319664
Save, 2.339827
Fetch, 1.96281
Delete, 35.227336
Fetch, 1.2541
Save, 2.378166
Fetch, 1.990184
Delete, 30.367552
Fetch, 1.269306
Save, 2.36865
Fetch, 1.978377
Delete, 30.076544
Fetch, 1.313221
Save, 2.308356
Fetch, 2.08136
Delete, 30.019334
Fetch, 1.278653
Save, 2.595429
Fetch, 1.991357
Delete, 30.123696
Fetch, 1.243543
Save, 2.306328
Fetch, 1.978184
Delete, 30.190343
Fetch, 1.293703
Save, 2.281396
Fetch, 1.940416
Delete, 46.738931
Fetch, 1.367604
Save, 2.321065
Fetch, 1.764349
Delete, 30.273464
Fetch, 1.221053
Save, 2.258954
Fetch, 1.78776
Delete, 30.102529
Fetch, 1.203736
Save, 2.25958
Fetch, 2.010503
Delete, 30.20852
Fetch, 1.326341
Save, 2.259628
Fetch, 2.018779
Delete, 29.989398
Fetch, 1.17828
Save, 2.240524
Fetch, 1.834172
Delete, 30.149861
Fetch, 1.188704
Save, 2.265324
Fetch, 1.799916
Delete, 35.069731
Fetch, 1.167146
Save, 2.358533
Fetch, 1.92266
Delete, 30.146583
Fetch, 1.172999
Save, 2.25025
Fetch, 1.76314
Delete, 30.188189
Fetch, 1.240969
Save, 2.249727
Fetch, 1.836633
Delete, 30.233284
Fetch, 1.166111
Save, 2.233546
Fetch, 1.842731
Delete, 30.087918
Fetch, 1.332783
Save, 2.215682
Fetch, 1.937498
Delete, 30.24387
Fetch, 1.346431
Save, 2.283243
Fetch, 2.029107
Delete, 30.682975
Fetch, 1.208716
Save, 2.200951
Fetch, 1.868908
Delete, 30.342348
Fetch, 1.348759
Save, 2.225884
Fetch, 1.881691
Delete, 30.299341
Fetch, 1.232517
Save, 2.203038
Fetch, 1.827278
Delete, 30.108448
Fetch, 1.351182
Save, 2.216747
Fetch, 1.957089
Delete, 29.977411
Fetch, 1.291899
Save, 2.169084
Fetch, 1.917089
Delete, 30.29596
Fetch, 1.233943
Save, 2.247808
Fetch, 1.822274
Delete, 35.308563
Fetch, 1.276458
Save, 2.160488
Fetch, 1.847899
Delete, 30.071461
Fetch, 1.316295
Save, 2.216482
Fetch, 1.839946
Delete, 30.031726
Fetch, 1.209016
Save, 2.232819
Fetch, 1.83013
Delete, 30.035528
Fetch, 1.206562
Save, 2.279357
Fetch, 1.803947
Delete, 30.135756
Fetch, 1.26708
Save, 2.231315
Fetch, 2.105757
Delete, 30.342974
Fetch, 1.283429
Save, 2.142413
Fetch, 1.842545
Delete, 30.622835
Fetch, 1.264
Save, 2.239646
Fetch, 1.774569
Delete, 35.70057
Fetch, 1.354972
Save, 2.220006
Fetch, 1.861558
Delete, 29.471383
Fetch, 1.248716
Save, 2.175333
Fetch, 1.876837
Delete, 30.327047
Fetch, 1.044704
Save, 2.294617
Fetch, 1.647363
Delete, 30.000249
Fetch, 1.292433
Save, 2.143182
Fetch, 1.796945
Delete, 29.898114
Fetch, 1.10311
Save, 2.189836
Fetch, 1.734768
Delete, 35.268552
Fetch, 1.130478
Save, 2.21007
Fetch, 1.757173
Delete, 30.098042
Fetch, 1.312554
Save, 2.683423
Fetch, 1.716993
Delete, 55.260533
Fetch, 1.293606
Save, 2.205691
Fetch, 1.801546
Delete, 29.958655
Fetch, 1.199231
Save, 2.113577
Fetch, 1.8069
Delete, 29.966222
Fetch, 1.312674
Save, 2.193859
Fetch, 1.77069
Delete, 30.095654
Fetch, 1.192668
Save, 2.168572
Fetch, 1.773216
Delete, 30.041741
Fetch, 1.229444
Save, 2.194413
Fetch, 1.773775
Delete, 30.069332
Fetch, 1.217282
Save, 2.231273
Fetch, 1.784921
Delete, 29.448988
Fetch, 1.228356
Save, 2.147802
Fetch, 1.839568
Delete, 30.204346
Fetch, 1.274377
Save, 2.155441
Fetch, 1.790262
Delete, 30.034776
Fetch, 1.426604
Save, 2.170864
Fetch, 1.860518
Delete, 30.053783
Fetch, 1.203911
Save, 2.089871
Fetch, 2.155808
Delete, 35.744106
Fetch, 1.236512
Save, 2.173493
Fetch, 1.868512
Delete, 29.942937
Fetch, 1.256319
Save, 2.264182
Fetch, 1.820392
Delete, 29.496905
Fetch, 1.299399
Save, 2.07342
Fetch, 1.845925
Delete, 30.028785
Fetch, 1.28231
Save, 2.131935
Fetch, 1.789744
Delete, 30.314775
Fetch, 1.247657
Save, 2.112975
Fetch, 1.765974
Delete, 35.261689
Fetch, 1.217793
Save, 2.092993
Fetch, 1.782792
Delete, 30.359365
Fetch, 1.229426
Save, 2.305348
Fetch, 1.892042
Delete, 30.104893
Fetch, 1.311152
Save, 2.139507
Fetch, 1.861823
Delete, 29.762012
Fetch, 1.217883
Save, 2.08023
Fetch, 1.779417
Delete, 30.074739
Fetch, 1.205402
Save, 2.1661
Fetch, 1.896494
Delete, 29.834168
Fetch, 1.209865
Save, 2.158431
Fetch, 1.752951
Delete, 29.967058
Fetch, 1.241312
Save, 2.106003
Fetch, 1.730467
Delete, 30.542318
Fetch, 1.135579
Save, 2.109781
Fetch, 1.678064
Delete, 29.897945
Fetch, 1.162256
Save, 2.144277
Fetch, 1.625258
Delete, 29.89151
Fetch, 1.268012
Save, 2.102785
Fetch, 1.782762
Delete, 42.900078
Fetch, 1.131561
Save, 2.091821
Fetch, 1.739327
Delete, 29.825007
Fetch, 1.260698
Save, 1.979796
